Time,Jerk,Acceleration,Velocity,Position,J1,J2,J3,J4,J5,J6
0.244,0,0.000,399.710,718.280,7.1,44.7,-62.47,22.2,19.1,-21.09
0.245,0,0.000,399.710,718.680,7.12,44.69,-62.47,22.26,19.11,-21.15
0.245,0,0.000,399.710,719.070,7.15,44.69,-62.47,22.33,19.12,-21.21
0.245,0,0.000,399.710,719.530,7.17,44.68,-62.46,22.39,19.13,-21.27
0.245,0,0.000,399.710,719.930,7.19,44.68,-62.46,22.46,19.14,-21.33
0.245,0,0.000,399.710,720.320,7.22,44.67,-62.46,22.52,19.15,-21.39
0.245,0,0.000,399.710,720.720,7.24,44.67,-62.46,22.58,19.16,-21.45
0.245,0,0.000,399.710,721.110,7.27,44.66,-62.45,22.65,19.17,-21.52
0.245,0,0.000,399.710,721.510,7.29,44.66,-62.45,22.71,19.19,-21.58
0.245,0,0.000,399.710,721.900,7.32,44.65,-62.45,22.78,19.2,-21.64
0.245,0,0.000,399.710,722.280,7.34,44.65,-62.45,22.85,19.21,-21.7
0.246,0,0.000,399.710,722.680,7.36,44.64,-62.44,22.91,19.22,-21.76
0.246,0,0.000,399.710,723.130,7.39,44.64,-62.44,22.97,19.23,-21.81
0.246,0,0.000,399.710,723.520,7.41,44.63,-62.44,23.03,19.24,-21.87
0.246,0,0.000,399.710,723.910,7.43,44.63,-62.44,23.1,19.25,-21.94
0.246,0,0.000,399.710,724.300,7.46,44.62,-62.43,23.17,19.26,-22
0.246,0,0.000,399.710,724.690,7.48,44.62,-62.43,23.23,19.27,-22.06
0.246,0,0.000,399.710,725.100,7.51,44.61,-62.43,23.3,19.29,-22.12
0.246,0,0.000,399.710,725.500,7.53,44.61,-62.42,23.36,19.3,-22.18
0.246,0,0.000,399.710,725.900,7.55,44.6,-62.42,23.42,19.31,-22.24
0.246,0,0.000,399.710,726.300,7.58,44.59,-62.42,23.49,19.32,-22.3
0.247,0,0.000,399.710,726.700,7.6,44.59,-62.42,23.55,19.33,-22.36
0.247,0,0.000,399.710,727.100,7.62,44.58,-62.41,23.61,19.34,-22.42
0.247,0,0.000,399.710,727.500,7.65,44.58,-62.41,23.68,19.35,-22.48
0.247,0,0.000,399.710,727.900,7.67,44.57,-62.41,23.74,19.36,-22.54
0.247,0,0.000,399.710,728.300,7.7,44.57,-62.4,23.79,19.38,-22.59
0.247,0,0.000,399.710,728.700,7.72,44.56,-62.4,23.87,19.39,-22.65
0.247,0,0.000,399.710,729.100,7.74,44.56,-62.4,23.93,19.4,-22.71
0.247,0,0.000,399.710,729.500,7.77,44.55,-62.4,23.99,19.41,-22.77
0.247,0,0.000,399.710,729.900,7.79,44.55,-62.39,24.06,19.42,-22.83
0.247,0,0.000,399.710,730.300,7.81,44.54,-62.39,24.11,19.43,-22.89
0.248,0,0.000,399.710,730.700,7.84,44.54,-62.39,24.18,19.45,-22.95
0.248,0,0.000,399.710,731.100,7.86,44.53,-62.39,24.24,19.46,-23.01
0.248,0,0.000,399.710,731.500,7.88,44.53,-62.38,24.3,19.47,-23.06
0.248,0,0.000,399.710,731.900,7.91,44.52,-62.38,24.37,19.48,-23.12
0.248,0,0.000,399.710,732.300,7.93,44.51,-62.38,24.43,19.49,-23.18
0.248,0,0.000,399.710,732.700,7.96,44.51,-62.37,24.49,19.5,-23.24
0.248,0,0.000,399.710,733.100,7.98,44.5,-62.37,24.55,19.52,-23.3
0.248,0,0.000,399.710,733.500,8,44.5,-62.37,24.61,19.53,-23.35
0.248,0,0.000,399.710,733.900,8.03,44.49,-62.37,24.68,19.54,-23.41
0.248,0,0.000,399.710,734.300,8.05,44.49,-62.36,24.74,19.55,-23.47
0.249,0,0.000,399.710,734.700,8.07,44.48,-62.36,24.8,19.56,-23.53
0.249,0,0.000,399.710,735.100,8.1,44.48,-62.36,24.86,19.57,-23.59
0.249,0,0.000,399.710,735.510,8.12,44.47,-62.35,24.92,19.59,-23.64
0.249,0,0.000,399.710,735.900,8.14,44.46,-62.35,24.99,19.6,-23.7
0.249,0,0.000,399.710,736.300,8.17,44.46,-62.35,25.05,19.61,-23.76
0.249,0,0.000,399.710,736.700,8.19,44.45,-62.34,25.11,19.62,-23.82
0.249,0,0.000,399.710,737.100,8.22,44.45,-62.34,25.17,19.63,-23.87
0.249,0,0.000,399.710,737.500,8.24,44.44,-62.34,25.23,19.65,-23.93
0.249,0,0.000,399.710,737.900,8.26,44.44,-62.34,25.29,19.66,-23.99
0.249,0,0.000,399.710,738.310,8.29,44.43,-62.33,25.35,19.67,-24.04
0.250,0,0.000,399.710,738.710,8.31,44.42,-62.33,25.41,19.68,-24.1
0.250,0,0.000,399.710,739.110,8.33,44.42,-62.33,25.47,19.69,-24.16
0.250,0,0.000,399.710,739.510,8.36,44.41,-62.32,25.53,19.71,-24.21
0.250,0,0.000,399.710,739.900,8.38,44.41,-62.32,25.59,19.72,-24.27
0.250,0,0.000,399.710,740.310,8.4,44.4,-62.32,25.65,19.73,-24.33
0.250,0,0.000,399.710,740.710,8.43,44.39,-62.31,25.72,19.74,-24.38
0.250,0,0.000,399.710,741.110,8.45,44.39,-62.31,25.77,19.76,-24.44
0.250,0,0.000,399.710,741.510,8.48,44.38,-62.31,25.84,19.77,-24.5
0.250,0,0.000,399.710,741.910,8.5,44.38,-62.31,25.9,19.78,-24.55
0.250,0,0.000,399.710,742.310,8.52,44.37,-62.3,25.96,19.79,-24.61
0.251,0,0.000,399.710,742.710,8.55,44.37,-62.3,26.02,19.81,-24.66
0.251,0,0.000,399.710,743.110,8.57,44.36,-62.3,26.08,19.82,-24.72
0.251,0,0.000,399.710,743.510,8.59,44.35,-62.29,26.13,19.83,-24.78
0.251,0,0.000,399.710,743.910,8.62,44.35,-62.29,26.2,19.84,-24.83
0.251,0,0.000,399.710,744.310,8.64,44.34,-62.29,26.25,19.86,-24.89
0.251,0,0.000,399.710,744.710,8.66,44.34,-62.28,26.31,19.87,-24.94
0.251,0,0.000,399.710,745.110,8.69,44.33,-62.28,26.37,19.88,-25
0.251,0,0.000,399.710,745.510,8.71,44.32,-62.28,26.43,19.89,-25.05
0.251,0,0.000,399.710,745.910,8.74,44.32,-62.27,26.49,19.91,-25.11
0.251,0,0.000,399.710,746.310,8.76,44.31,-62.27,26.55,19.92,-25.16
0.252,0,0.000,399.710,746.710,8.78,44.31,-62.27,26.61,19.93,-25.22
0.252,0,0.000,399.710,747.110,8.81,44.3,-62.26,26.67,19.94,-25.27
0.252,0,0.000,399.710,747.510,8.83,44.29,-62.26,26.73,19.96,-25.33
0.252,0,0.000,399.710,747.910,8.85,44.29,-62.26,26.79,19.97,-25.38
0.252,0,0.000,399.710,748.310,8.88,44.28,-62.25,26.84,19.98,-25.44
0.252,0,0.000,399.710,748.710,8.9,44.27,-62.25,26.9,19.99,-25.49
0.252,0,0.000,399.710,749.110,8.92,44.27,-62.25,26.96,20.01,-25.55
0.252,0,0.000,399.710,749.510,8.95,44.26,-62.24,27.02,20.02,-25.6
0.252,0,0.000,399.710,749.910,8.97,44.26,-62.24,27.08,20.03,-25.66
0.252,0,0.000,399.710,750.310,8.99,44.25,-62.24,27.14,20.05,-25.71
0.253,0,0.000,399.710,750.710,9.02,44.24,-62.24,27.2,20.06,-25.76
0.253,0,0.000,399.710,751.110,9.04,44.24,-62.23,27.25,20.07,-25.82
0.253,0,0.000,399.710,751.510,9.07,44.23,-62.23,27.31,20.08,-25.87
0.253,0,0.000,399.710,751.910,9.09,44.22,-62.23,27.37,20.1,-25.93
0.253,0,0.000,399.710,752.310,9.11,44.22,-62.22,27.43,20.11,-25.98
0.253,0,0.000,399.710,752.720,9.14,44.21,-62.22,27.49,20.12,-26.03
0.253,0,0.000,399.710,753.110,9.16,44.21,-62.22,27.54,20.14,-26.09
0.253,0,0.000,399.710,753.520,9.18,44.2,-62.21,27.6,20.15,-26.14
0.253,0,0.000,399.710,753.910,9.21,44.19,-62.21,27.66,20.16,-26.19
0.253,0,0.000,399.710,754.320,9.23,44.19,-62.21,27.71,20.17,-26.25
0.254,0,0.000,399.710,754.710,9.25,44.18,-62.2,27.77,20.19,-26.3
0.254,0,0.000,399.710,755.110,9.28,44.17,-62.2,27.83,20.2,-26.35
0.254,0,0.000,399.710,755.510,9.3,44.17,-62.2,27.89,20.21,-26.41
0.254,0,0.000,399.710,755.920,9.32,44.16,-62.19,27.94,20.23,-26.46
0.254,0,0.000,399.710,756.310,9.35,44.15,-62.19,28,20.24,-26.51
0.254,0,0.000,399.710,756.720,9.37,44.15,-62.19,28.06,20.25,-26.57
0.254,0,0.000,399.710,757.120,9.39,44.14,-62.18,28.11,20.27,-26.62
0.254,0,0.000,399.710,757.510,9.42,44.14,-62.18,28.17,20.28,-26.67
0.254,0,0.000,399.710,757.910,9.44,44.13,-62.17,28.23,20.29,-26.72
0.254,0,0.000,399.710,758.320,9.46,44.12,-62.17,28.28,20.31,-26.78
0.255,0,0.000,399.710,758.710,9.49,44.12,-62.17,28.34,20.32,-26.83
0.255,0,0.000,399.710,759.120,9.51,44.11,-62.16,28.4,20.33,-26.88
0.255,0,0.000,399.710,759.520,9.54,44.1,-62.16,28.45,20.35,-26.93
0.255,0,0.000,399.710,759.920,9.56,44.1,-62.16,28.51,20.36,-26.99
0.255,0,0.000,399.710,760.320,9.58,44.09,-62.15,28.56,20.37,-27.04
0.255,0,0.000,399.710,760.720,9.61,44.08,-62.15,28.62,20.39,-27.09
0.255,0,0.000,399.710,761.120,9.63,44.08,-62.15,28.68,20.4,-27.14
0.255,0,0.000,399.710,761.520,9.65,44.07,-62.14,28.73,20.41,-27.19
0.255,0,0.000,399.710,761.920,9.68,44.06,-62.14,28.79,20.43,-27.25
0.255,0,0.000,399.710,762.320,9.7,44.06,-62.14,28.84,20.44,-27.3
0.256,0,0.000,399.710,762.720,9.72,44.05,-62.13,28.9,20.45,-27.35
0.256,0,0.000,399.710,763.120,9.75,44.04,-62.13,28.95,20.47,-27.4
0.256,0,0.000,399.710,763.520,9.77,44.04,-62.13,29.01,20.48,-27.45
0.256,0,0.000,399.710,763.920,9.79,44.03,-62.12,29.07,20.5,-27.5
0.256,0,0.000,399.710,764.320,9.82,44.02,-62.12,29.12,20.51,-27.55
0.256,0,0.000,399.710,764.720,9.84,44.02,-62.12,29.18,20.52,-27.6
0.256,0,0.000,399.710,765.120,9.86,44.01,-62.11,29.23,20.54,-27.66
0.256,0,0.000,399.710,765.520,9.89,44,-62.11,29.29,20.55,-27.71
0.256,0,0.000,399.710,765.920,9.91,44,-62.1,29.34,20.56,-27.76
0.256,0,0.000,399.710,766.320,9.93,43.99,-62.1,29.4,20.58,-27.81
0.257,0,0.000,399.710,766.720,9.96,43.98,-62.1,29.45,20.59,-27.86
0.257,0,0.000,399.710,767.120,9.98,43.97,-62.09,29.5,20.61,-27.91
0.257,0,0.000,399.710,767.520,10,43.97,-62.09,29.56,20.62,-27.96
0.257,0,0.000,399.710,767.920,10.03,43.96,-62.09,29.61,20.63,-28.01
0.257,0,0.000,399.710,768.320,10.05,43.95,-62.08,29.67,20.65,-28.06
0.257,0,0.000,399.710,768.720,10.07,43.95,-62.08,29.72,20.66,-28.11
0.257,0,0.000,399.710,769.120,10.1,43.94,-62.08,29.78,20.67,-28.16
0.257,0,0.000,399.710,769.530,10.12,43.93,-62.07,29.83,20.69,-28.21
0.257,0,0.000,399.710,769.920,10.14,43.93,-62.07,29.88,20.7,-28.26
0.257,0,0.000,399.710,770.320,10.17,43.92,-62.06,29.94,20.72,-28.31
0.258,0,0.000,399.710,770.720,10.19,43.91,-62.06,29.99,20.73,-28.36
0.258,0,0.000,399.710,771.120,10.21,43.91,-62.06,30.05,20.74,-28.41
0.258,0,0.000,399.710,771.520,10.24,43.9,-62.05,30.1,20.76,-28.46
0.258,0,0.000,399.710,771.920,10.26,43.89,-62.05,30.15,20.77,-28.51
0.258,0,0.000,399.710,772.320,10.28,43.88,-62.05,30.21,20.79,-28.56
0.258,0,0.000,399.710,772.730,10.31,43.88,-62.04,30.26,20.8,-28.61
0.258,0,0.000,399.710,773.120,10.33,43.87,-62.04,30.31,20.81,-28.66
0.258,0,0.000,399.710,773.530,10.36,43.86,-62.03,30.37,20.83,-28.71
0.258,0,0.000,399.710,773.930,10.38,43.86,-62.03,30.42,20.84,-28.75
0.258,0,0.000,399.710,774.330,10.4,43.85,-62.03,30.47,20.86,-28.8
0.259,0,0.000,399.710,774.730,10.43,43.84,-62.02,30.52,20.87,-28.85
0.259,0,0.000,399.710,775.130,10.45,43.83,-62.02,30.58,20.89,-28.9
0.259,0,0.000,399.710,775.520,10.47,43.83,-62.02,30.63,20.9,-28.95
0.259,0,0.000,399.710,775.930,10.5,43.82,-62.01,30.68,20.91,-29
0.259,0,0.000,399.710,776.330,10.52,43.81,-62.01,30.74,20.93,-29.05
0.259,0,0.000,399.710,776.730,10.54,43.81,-62,30.79,20.94,-29.09
0.259,0,0.000,399.710,777.120,10.56,43.8,-62,30.84,20.96,-29.14
0.259,0,0.000,399.710,777.530,10.59,43.79,-62,30.89,20.97,-29.19
0.259,0,0.000,399.710,777.930,10.61,43.78,-61.99,30.94,20.99,-29.24
0.259,0,0.000,399.710,778.330,10.64,43.78,-61.99,31,21,-29.29
0.260,0,0.000,399.710,778.730,10.66,43.77,-61.99,31.05,21.01,-29.34
0.260,0,0.000,399.710,779.130,10.68,43.76,-61.98,31.1,21.03,-29.38
0.260,0,0.000,399.710,779.520,10.7,43.75,-61.98,31.15,21.04,-29.43
0.260,0,0.000,399.710,779.930,10.73,43.75,-61.97,31.2,21.06,-29.48
0.260,0,0.000,399.710,780.330,10.75,43.74,-61.97,31.26,21.07,-29.53
0.260,0,0.000,399.710,780.730,10.77,43.73,-61.97,31.31,21.09,-29.57
0.260,0,0.000,399.710,781.130,10.8,43.72,-61.96,31.36,21.1,-29.62
0.260,0,0.000,399.710,781.530,10.82,43.72,-61.96,31.41,21.12,-29.67
0.260,0,0.000,399.710,781.930,10.84,43.71,-61.95,31.46,21.13,-29.72
0.260,0,0.000,399.710,782.330,10.87,43.7,-61.95,31.51,21.14,-29.76
0.261,0,0.000,399.710,782.730,10.89,43.69,-61.95,31.56,21.16,-29.81
0.261,0,0.000,399.710,783.130,10.91,43.69,-61.94,31.62,21.17,-29.86
0.261,0,0.000,399.710,783.530,10.94,43.68,-61.94,31.67,21.19,-29.9
0.261,0,0.000,399.710,783.930,10.96,43.67,-61.93,31.72,21.2,-29.95
0.261,0,0.000,399.710,784.330,10.98,43.66,-61.93,31.77,21.22,-30
0.261,0,0.000,399.710,784.730,11.01,43.66,-61.93,31.82,21.23,-30.04
0.261,0,0.000,399.710,785.130,11.03,43.65,-61.92,31.87,21.25,-30.09
0.261,0,0.000,399.710,785.530,11.05,43.64,-61.92,31.92,21.26,-30.14
0.261,0,0.000,399.710,785.930,11.08,43.63,-61.91,31.97,21.28,-30.18
0.261,0,0.000,399.710,786.330,11.1,43.63,-61.91,32.02,21.29,-30.23
0.262,0,0.000,399.710,786.730,11.12,43.62,-61.91,32.07,21.31,-30.28
0.262,0,0.000,399.710,787.130,11.15,43.61,-61.9,32.12,21.32,-30.32
0.262,0,0.000,399.710,787.530,11.17,43.6,-61.9,32.17,21.33,-30.37
0.262,0,0.000,399.710,787.940,11.19,43.6,-61.89,32.22,21.35,-30.42
0.262,0,0.000,399.710,788.330,11.22,43.59,-61.89,32.27,21.36,-30.46
0.262,0,0.000,399.710,788.730,11.24,43.58,-61.89,32.32,21.38,-30.51
0.262,0,0.000,399.710,789.130,11.26,43.57,-61.88,32.37,21.39,-30.55
0.262,0,0.000,399.710,789.530,11.29,43.57,-61.88,32.42,21.41,-30.6
0.262,0,0.000,399.710,789.930,11.31,43.56,-61.87,32.47,21.42,-30.64
0.262,0,0.000,399.710,790.330,11.33,43.55,-61.87,32.52,21.44,-30.69
0.263,0,0.000,399.710,790.730,11.36,43.54,-61.87,32.57,21.45,-30.73
0.263,0,0.000,399.710,791.130,11.38,43.53,-61.86,32.62,21.47,-30.78
0.263,0,0.000,399.710,791.530,11.4,43.53,-61.86,32.67,21.48,-30.83
0.263,0,0.000,399.710,791.940,11.43,43.52,-61.85,32.72,21.5,-30.87
0.263,0,0.000,399.710,792.340,11.45,43.51,-61.85,32.77,21.51,-30.92
0.263,0,0.000,399.710,792.740,11.47,43.5,-61.84,32.82,21.53,-30.96
0.263,0,0.000,399.710,793.130,11.5,43.5,-61.84,32.87,21.54,-31.01
0.263,0,0.000,399.710,793.540,11.52,43.49,-61.84,32.92,21.56,-31.05
0.263,0,0.000,399.710,793.940,11.54,43.48,-61.83,32.97,21.57,-31.1
0.263,0,0.000,399.710,794.340,11.56,43.47,-61.83,33.01,21.59,-31.14
0.264,0,0.000,399.710,794.740,11.59,43.46,-61.82,33.06,21.6,-31.18
0.264,0,0.000,399.710,795.140,11.61,43.46,-61.82,33.11,21.62,-31.23
0.264,0,0.000,399.710,795.540,11.63,43.45,-61.82,33.16,21.63,-31.27
0.264,0,0.000,399.710,795.940,11.66,43.44,-61.81,33.21,21.65,-31.32
0.264,0,0.000,399.710,796.340,11.68,43.43,-61.81,33.26,21.66,-31.36
0.264,0,0.000,399.710,796.740,11.7,43.42,-61.8,33.31,21.68,-31.41
0.264,0,0.000,399.710,797.140,11.73,43.42,-61.8,33.35,21.69,-31.45
0.264,0,0.000,399.710,797.540,11.75,43.41,-61.79,33.4,21.71,-31.49
0.264,0,0.000,399.710,797.940,11.77,43.4,-61.79,33.45,21.73,-31.54
0.264,0,0.000,399.710,798.340,11.8,43.39,-61.79,33.5,21.74,-31.58
0.265,0,0.000,399.710,798.740,11.82,43.38,-61.78,33.55,21.76,-31.63
0.265,0,0.000,399.710,799.140,11.84,43.38,-61.78,33.59,21.77,-31.67
0.265,0,0.000,399.710,799.540,11.87,43.37,-61.77,33.64,21.79,-31.71
0.265,0,0.000,399.710,799.940,11.89,43.36,-61.77,33.69,21.8,-31.76
0.265,0,0.000,399.710,800.340,11.91,43.35,-61.76,33.74,21.82,-31.8
0.265,0,0.000,399.710,800.740,11.93,43.34,-61.76,33.78,21.83,-31.84
0.265,0,0.000,399.710,801.140,11.96,43.33,-61.76,33.83,21.85,-31.89
0.265,0,0.000,399.710,801.540,11.98,43.33,-61.75,33.88,21.86,-31.93
0.265,0,0.000,399.710,801.940,12,43.32,-61.75,33.93,21.88,-31.97
0.265,0,0.000,399.710,802.340,12.03,43.31,-61.74,33.97,21.89,-32.02
0.266,0,0.000,399.710,802.740,12.05,43.3,-61.74,34.02,21.91,-32.06
0.266,0,0.000,399.710,803.140,12.07,43.29,-61.73,34.07,21.93,-32.1
0.266,0,0.000,399.710,803.540,12.1,43.29,-61.73,34.11,21.94,-32.14
0.266,0,0.000,399.710,803.940,12.12,43.28,-61.72,34.16,21.96,-32.19
0.266,0,0.000,399.710,804.340,12.14,43.27,-61.72,34.21,21.97,-32.23
0.266,0,0.000,399.710,804.740,12.17,43.26,-61.72,34.26,21.99,-32.27
0.266,0,0.000,399.710,805.140,12.19,43.25,-61.71,34.3,22,-32.31
0.266,0,0.000,399.710,805.540,12.21,43.24,-61.71,34.35,22.02,-32.36
0.266,0,0.000,399.710,805.940,12.24,43.24,-61.7,34.4,22.03,-32.4
0.266,0,0.000,399.710,806.340,12.26,43.23,-61.7,34.44,22.05,-32.44
0.267,0,0.000,399.710,806.740,12.28,43.22,-61.69,34.49,22.06,-32.48
0.267,0,0.000,399.710,807.140,12.3,43.21,-61.69,34.53,22.08,-32.52
0.267,0,0.000,399.710,807.540,12.33,43.2,-61.68,34.58,22.1,-32.57
0.267,0,0.000,399.710,807.940,12.35,43.19,-61.68,34.63,22.11,-32.61
0.267,0,0.000,399.710,808.340,12.37,43.19,-61.68,34.67,22.13,-32.65
0.267,0,0.000,399.710,808.750,12.4,43.18,-61.67,34.72,22.14,-32.69
0.267,0,0.000,399.710,809.150,12.42,43.17,-61.67,34.76,22.16,-32.73
0.267,0,0.000,399.710,809.550,12.44,43.16,-61.66,34.81,22.17,-32.78
0.267,0,0.000,399.710,809.940,12.47,43.15,-61.66,34.86,22.19,-32.82
0.267,0,0.000,399.710,810.350,12.49,43.14,-61.65,34.9,22.21,-32.86
0.268,0,0.000,399.710,810.750,12.51,43.13,-61.65,34.95,22.22,-32.9
0.268,0,0.000,399.710,811.150,12.53,43.13,-61.64,34.99,22.24,-32.94
0.268,0,0.000,399.710,811.550,12.56,43.12,-61.64,35.04,22.25,-32.98
0.268,0,0.000,399.710,811.950,12.58,43.11,-61.64,35.08,22.27,-33.02
0.268,0,0.000,399.710,812.350,12.6,43.1,-61.63,35.13,22.28,-33.06
0.268,0,0.000,399.710,812.750,12.63,43.09,-61.63,35.17,22.3,-33.11
0.268,0,0.000,399.710,813.150,12.65,43.08,-61.62,35.22,22.32,-33.15
0.268,0,0.000,399.710,813.550,12.67,43.07,-61.62,35.26,22.33,-33.19
0.268,0,0.000,399.710,813.950,12.7,43.07,-61.61,35.31,22.35,-33.23
0.268,0,0.000,399.710,814.350,12.72,43.06,-61.61,35.35,22.36,-33.27
0.269,0,0.000,399.710,814.750,12.74,43.05,-61.6,35.4,22.38,-33.31
0.269,0,0.000,399.710,815.150,12.76,43.04,-61.6,35.44,22.4,-33.35
0.269,0,0.000,399.710,815.550,12.79,43.03,-61.59,35.49,22.41,-33.39
0.269,0,0.000,399.710,815.950,12.81,43.02,-61.59,35.53,22.43,-33.43
0.269,0,0.000,399.710,816.350,12.83,43.01,-61.58,35.58,22.44,-33.47
0.269,0,0.000,399.710,816.750,12.86,43.01,-61.58,35.62,22.46,-33.51
0.269,0,0.000,399.710,817.150,12.88,43,-61.58,35.66,22.48,-33.55
0.269,0,0.000,399.710,817.550,12.9,42.99,-61.57,35.71,22.49,-33.59
0.269,0,0.000,399.710,817.950,12.92,42.98,-61.57,35.75,22.51,-33.63
0.269,0,0.000,399.710,818.350,12.95,42.97,-61.56,35.8,22.52,-33.67
0.270,0,0.000,399.710,818.750,12.97,42.96,-61.56,35.84,22.54,-33.71
0.270,0,0.000,399.710,819.150,12.99,42.95,-61.55,35.89,22.56,-33.75
0.270,0,0.000,399.710,819.550,13.02,42.94,-61.55,35.93,22.57,-33.79
0.270,0,0.000,399.710,819.950,13.04,42.94,-61.54,35.97,22.59,-33.83
0.270,0,0.000,399.710,820.350,13.06,42.93,-61.54,36.02,22.6,-33.87
0.270,0,0.000,399.710,820.750,13.09,42.92,-61.53,36.06,22.62,-33.91
0.270,0,0.000,399.710,821.150,13.11,42.91,-61.53,36.1,22.64,-33.95
0.270,0,0.000,399.710,821.550,13.13,42.9,-61.52,36.15,22.65,-33.99
0.270,0,0.000,399.710,821.950,13.15,42.89,-61.52,36.19,22.67,-34.02
0.270,0,0.000,399.710,822.350,13.18,42.88,-61.51,36.23,22.68,-34.06
0.271,0,0.000,399.710,822.750,13.2,42.87,-61.51,36.28,22.7,-34.1
0.271,0,0.000,399.710,823.150,13.22,42.86,-61.5,36.32,22.72,-34.14
0.271,0,0.000,399.710,823.550,13.25,42.86,-61.5,36.36,22.73,-34.18
0.271,0,0.000,399.710,823.950,13.27,42.85,-61.49,36.41,22.75,-34.22
0.271,0,0.000,399.710,824.350,13.29,42.84,-61.49,36.45,22.77,-34.26
0.271,0,0.000,399.710,824.750,13.31,42.83,-61.48,36.49,22.78,-34.3
0.271,0,0.000,399.710,825.150,13.34,42.82,-61.48,36.54,22.8,-34.33
0.271,0,0.000,399.710,825.550,13.36,42.81,-61.48,36.58,22.81,-34.37
0.271,0,0.000,399.710,825.950,13.38,42.8,-61.47,36.62,22.83,-34.41
0.271,0,0.000,399.710,826.360,13.41,42.79,-61.47,36.66,22.85,-34.45
0.272,0,0.000,399.710,826.750,13.43,42.78,-61.46,36.71,22.86,-34.49
0.272,0,0.000,399.710,827.160,13.45,42.77,-61.46,36.75,22.88,-34.53
0.272,0,0.000,399.710,827.560,13.47,42.76,-61.45,36.79,22.9,-34.56
0.272,0,0.000,399.710,827.960,13.5,42.76,-61.45,36.83,22.91,-34.6
0.272,0,0.000,399.710,828.360,13.52,42.75,-61.44,36.88,22.93,-34.64
0.272,0,0.000,399.710,828.760,13.54,42.74,-61.44,36.92,22.94,-34.68
0.272,0,0.000,399.710,829.160,13.57,42.73,-61.43,36.96,22.96,-34.72
0.272,0,0.000,399.710,829.560,13.59,42.72,-61.43,37,22.98,-34.75
0.272,0,0.000,399.710,829.960,13.61,42.71,-61.42,37.04,22.99,-34.79
0.272,0,0.000,399.710,830.360,13.63,42.7,-61.42,37.09,23.01,-34.83
0.273,0,0.000,399.710,830.760,13.66,42.69,-61.41,37.13,23.03,-34.87
0.273,0,0.000,399.710,831.160,13.68,42.68,-61.41,37.17,23.04,-34.9
0.273,0,0.000,399.710,831.560,13.7,42.67,-61.4,37.21,23.06,-34.94
0.273,0,0.000,399.710,831.960,13.72,42.66,-61.4,37.25,23.08,-34.98
0.273,0,0.000,399.710,832.360,13.75,42.65,-61.39,37.29,23.09,-35.01
0.273,0,0.000,399.710,832.760,13.77,42.64,-61.39,37.33,23.11,-35.05
0.273,0,0.000,399.710,833.160,13.79,42.64,-61.38,37.38,23.13,-35.09
0.273,0,0.000,399.710,833.560,13.82,42.63,-61.38,37.42,23.14,-35.13
0.273,0,0.000,399.710,833.960,13.84,42.62,-61.37,37.46,23.16,-35.16
0.273,0,0.000,399.710,834.370,13.86,42.61,-61.37,37.5,23.18,-35.2
0.274,0,0.000,399.710,834.770,13.88,42.6,-61.36,37.54,23.19,-35.24
0.274,0,0.000,399.710,835.160,13.91,42.59,-61.36,37.58,23.21,-35.27
0.274,0,0.000,399.710,835.560,13.93,42.58,-61.35,37.62,23.23,-35.31
0.274,0,0.000,399.710,835.960,13.95,42.57,-61.35,37.66,23.24,-35.35
0.274,0,0.000,399.710,836.360,13.98,42.56,-61.34,37.7,23.26,-35.38
0.274,0,0.000,399.710,836.770,14,42.55,-61.34,37.75,23.27,-35.42
0.274,0,0.000,399.710,837.160,14.02,42.54,-61.33,37.79,23.29,-35.45
0.274,0,0.000,399.710,837.570,14.04,42.53,-61.33,37.83,23.31,-35.49
0.274,0,0.000,399.710,837.960,14.07,42.52,-61.32,37.87,23.32,-35.53
0.274,0,0.000,399.710,838.370,14.09,42.51,-61.32,37.91,23.34,-35.56
0.275,0,0.000,399.710,838.760,14.11,42.5,-61.31,37.95,23.36,-35.6
0.275,0,0.000,399.710,839.160,14.13,42.49,-61.31,37.99,23.37,-35.63
0.275,0,0.000,399.710,839.560,14.16,42.48,-61.3,38.03,23.39,-35.67
0.275,0,0.000,399.710,839.960,14.18,42.48,-61.3,38.07,23.41,-35.71
0.275,0,0.000,399.710,840.360,14.2,42.47,-61.29,38.11,23.42,-35.74
0.275,0,0.000,399.710,840.770,14.23,42.46,-61.29,38.15,23.44,-35.78
0.275,0,0.000,399.710,841.160,14.25,42.45,-61.28,38.19,23.46,-35.81
0.275,0,0.000,399.710,841.570,14.27,42.44,-61.27,38.23,23.48,-35.85
0.275,0,0.000,399.710,841.970,14.29,42.43,-61.27,38.27,23.49,-35.88
0.275,0,0.000,399.710,842.370,14.32,42.42,-61.26,38.31,23.51,-35.92
0.276,0,0.000,399.710,842.770,14.34,42.41,-61.26,38.34,23.53,-35.96
0.276,0,0.000,399.710,843.170,14.36,42.4,-61.25,38.39,23.54,-35.99
0.276,0,0.000,399.710,843.570,14.38,42.39,-61.25,38.43,23.56,-36.03
0.276,0,0.000,399.710,843.970,14.41,42.38,-61.24,38.47,23.58,-36.06
0.276,0,0.000,399.710,844.370,14.43,42.37,-61.24,38.51,23.59,-36.1
0.276,0,0.000,399.710,844.770,14.45,42.36,-61.23,38.54,23.61,-36.13
0.276,0,0.000,399.710,845.170,14.47,42.35,-61.23,38.58,23.63,-36.17
